index,title,url,final_url,toc_path,markdown_path,raw_html_path
426,Reference Data-External Identifier Type,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-external-identifier-type,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb5swFP0ryO9gQxEIK4mUNpsWqdtQk%2FWhL9XFuK1VY3u%2Bpsv%2B%2FQzpqrRS%2Bsjhnq97vUAYtOPrMTyZG%2Fl7lBiS7WZJ7vOiAVE0ZQodXKQlq0XalHWfXnSsq%2FK86aqyJsmt9KisWZIiYyTZIo5yazCACRFiRZWyMmXNPi84Y7yssqou7kiyiS7KQJiZTyE45JQKOzpI5SFIb0Bn9jlAJuxAwbkP%2F%2B4j7ADRWR%2FiV07l4dkWbGRQFpvL4YuAPNQU0dKpHEm%2BWi%2Fk3HBJHkCjnJK2UUC9yDek9TZYYfWlMr0yj0syesMtoEJuYJDIg%2BC79fdrHpvy7jiE%2FNt%2B36btz92eJGtE6adKV9bgOEi%2Fk%2F5FCfnr5vq05Jw8mwvN9SZNeo5LksOgDfL5SJ9Hcq%2F5yWoxTfP5Fv6E%2Fzkd%2Ficgq7NZF%2FRE%2BWjj%2BI8otd20Vivxd9r0AOG8U57lM6L69GEe5XIApdd97yVi3KHW9s%2BVlxDiYYIf4wLo6mj7%2Fo2u%2FgE%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-external-identifier-type,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-External Identifier Type,markdown\0426-Reference_Data-External_Identifier_Type.md,raw-html\0426-Reference_Data-External_Identifier_Type.html
427,Reference Data-Job Category-Job Category,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-job-category-job-category,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb9sgFP0rFu82tkWdBCWR0mbTInWb1aR72Et1jemKioFxcZf9%2B2HSTemk9NHH93zdyxJh0I5vxvBk7uTPUWLIdtsVeZiJCmad6PK6qfqc9Q3LAViXz1lXM8GabjG%2FItk36VFZsyJ1UZJshzjKncEAJkSorJu8ZHm5OFQ1L0vOmmJ%2BtfhOsm10UQZCYj6F4JBTKuzoIJfHIL0BXdjnAIWwAwXn%2Fvv3EGEHiM76EL8qKo%2FPti7HEli9vR4%2BCKjCjCJaOpUj2UfrhUwNV%2BQRNMopaRsF1Iv8h7TeBiusvlamV%2BbHiozecAuokBsYJPIg%2BH7z%2BZbHprw7DSH%2FdDi0eft1fyDZBlH6qdKNNTgO0u%2Blf1FC3t%2FdnpdMyYtUKNWbNOklLsmOgzbI05Hej%2BRe85P1cprm6Rb%2BjP8%2BHf4mIOuLWZf0TPlk4%2FiXKLXbtlYr8Xva9ADhslNVVAlRff6YRrkcQOlN33uJGHeotf114yWEeJjgx7gAuj7Zvn2j6z8%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-job-category-job-category,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-Job Category-Job Category,markdown\0427-Reference_Data-Job_Category-Job_Category.md,raw-html\0427-Reference_Data-Job_Category-Job_Category.html
428,Reference Data-Job Level-Job Level,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-job-level-job-level,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdj9MwEPwrkd%2BTOLnQD6ut1LuCqHRAdC088HLauFvOOsc2Xuco%2Fx7HBVSQei%2BWPN7Zmdn1gqDXTqyH8GQe8PuAFLLtZskea6ybGzx2uTxymTdTaPJuwuPRdRM5fzOdzaobln1BT8qaJasLzrIt0YBbQwFMiBCvJ3lk8Pm%2BqgXnopkUs%2FlXlm2iiDIQEvEpBEeiLKUdHOR4CugN6MI%2BByik7Utw7r%2B3xwg7IHLWh3irSjw925oPHJp6c9u%2FlVCFaUlkyzEby95ZLzEFXLIjaMLRaBsbqBf8i7TeBiutvlXmoMy3JRu8ERZIkTDQI4kgxW794V7EoKI7F5F4v9%2B3eftpt2fZmgj9GOnOGhp69Dv0L0ri54f7y5DJeZECpXhjz%2FIal2WnXhsSaUevW3K%2F%2FbPVYqwWaRX%2Bgv86Hf44YKurXhflReezjBMfY6vtprVayZ%2FjpHsI15WqokqIOuTHVCqwB6XXh4NHojhDre2PO48Q4mKCH%2BIAytVZ9t8vuvoF&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-job-level-job-level,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-Job Level-Job Level,markdown\0428-Reference_Data-Job_Level-Job_Level.md,raw-html\0428-Reference_Data-Job_Level-Job_Level.html
429,Reference Data-Job Title-Job Title,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-job-title-job-title,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJbb9MwFP4rkd%2BdOKnVi9VW6lYQlQZEa%2BGBl%2BnMOWXWEjv4OKP8exx3oILUPebL%2BW7neEnQtb3aDOHJ3uOPASlku%2B2KPUweZSNQCj6RuuJyJjWHRTPjcJwtjlOJ83kzYdlX9GScXbEqFyzbEQ24sxTAhgiJasqF5GJxKCslhJLTfD79xrJtNDEWQiI%2BhdCTKgrthh44ngJ6C23ungPk2nUF9P1%2F%2Fx4i3ANR73yIX2WBp2dXiUGArLY33TsNZZgVRK4Yu7HsvfMaU8EVO0JLOAato4B5wb9I7V1w2rU3xjbGfl%2BxwVvlgAwpCx2SClrtNx%2FvVCyqHs9DpD4cDjWvP%2B8PLNsQoR8r3TpLQ4d%2Bj%2F7FaPxyf3dZMiXPU6FUb9QsrnFZdupaSyrd6O1I%2FWt%2Btl6O0yqdwl%2Fw36bDnwRsfTXrsrhQPtv06lOU2m1r1xr9a9x0B%2BG6U5mXCTENP6ZRhR2YdtM0HoniDtvW%2Fbz1CCEeJvghLqBYn23%2FfaLr3w%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-job-title-job-title,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-Job Title-Job Title,markdown\0429-Reference_Data-Job_Title-Job_Title.md,raw-html\0429-Reference_Data-Job_Title-Job_Title.html
430,Reference Data-Skill,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-skill,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb9owFP0rkd8TJyaDYgESLZuG1G5RYXvYS2Wcm9WqY3u%2BTsf%2BfR3TTmwSfczJPV%2F3eoGi146vh%2FBo7uHXABiy7WZJHlhZyfnkMMk%2FSFbn9WF6lR8mLcuns66edR1AxSYk%2Bw4elTVLwoqSZFvEAbYGgzAhQiWb5mWdl%2FN9xXhZ8npWzBn7QbJNdFFGhMR8DMEhp1TawYkcjgG8EbqwT0EU0vZUOPffv4cIO4HorA%2Fxq6JwfLKsHEpRs811%2F1GKKswooqVjOZJ9sl5CargkndAIY9ImCqhn%2BIs03gYrrb5WplXm55IM3nArUCE3ogfkQfLd%2Bu6Wx6b8cBpC%2Fnm%2Fb%2FLm625PsjUi%2BLHSjTU49OB34J%2BVhG%2F3t%2BclU%2FIiFUr1Rk16iUuyY68N8nSk9yO51%2FxktRinebqFP%2BO%2FTxdvCcjqYtYFPVM%2B2Tj%2BJUptN43VSv4ZN92LcNmpKqqEqDbv0iiHXii9blsPiHGHWtvfNx5EiIcJfogLoKuT7b9vdPUC&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-skill,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-Skill,markdown\0430-Reference_Data-Skill.md,raw-html\0430-Reference_Data-Skill.html
442,User Reassignment Import,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/user-reassignment-import,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb9MwEP5XIr87dkKyUKut1K0gKg2I1o4HXiY3uTJrjm18zij%2F%2FRwXpoLUPfrz3ffj7uYoB%2B3EagyP5g5%2BjoAh26wX5KGp38miLGe0buA9rfi%2BorN6xinf91fVnjeHquhJ9g08KmsWpMw5yTaII2wMBmlChHh5RXlF%2BWxXlIJzURd5UTffSbaOKsrIkDofQ3AoGOvs6CSFYwBvpM7tU5B5Zwcmnfvv7yHCTiI660N8FQyOT7bkI5dVub4ePnSyCA1DtGwKR7KP1neQEi7IQWqEyWkbCdQzvCKtt8F2Vl8r0yvzY0FGb4SVqFAYOQCK0Int6vOtiEnF%2FlSE4tNu19L263ZHshUi%2BCnSjTU4DuC34J9VB%2Fd3t%2Bchk%2FM8BUrxJk52qZdkx0EbFGlJb1tyf%2FyT5XyqFmkX%2Fqz%2F7Xb51wFZXvQ6Z2fMJxknvkSqzbq1WnW%2Fp0kPMlxWigeQENXTQyoVMEilV33vATHOUGv768aDDHExwY9xAGx5kv33Rpcv&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Fuser-reassignment-import,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > User Reassignment Import,markdown\0442-User_Reassignment_Import.md,raw-html\0442-User_Reassignment_Import.html
448,Worker Assignment Import,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/worker-assignment-import,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLLbtswEPwVgXdKlOQ4MWEbcOIWNZC2Quz00EuwodYNEYpkuVTq%2Fn0ouQ3cAs5Ro9l57HJO0BkvV318snf4s0eK2Wa9YA%2FqqrwANZvxGtqSTx7VlF%2FtxSWvZnUtWgFiilOWfcNA2tkFq3LBsg1RjxtLEWxMkKimXEy4mO3KSgohLxKprr%2BzbJ1ctIU4Tj7F6EkWhXK9B46HiMGCyd1zhFy5rgDv%2F%2Fv3kGAPRN6FmL7KAg%2FPrhK9gEm1vu4%2BKCjjZUHkiqEcyz66oHBsuGB7MIRD0iYJ6Bd8Q5rgolPOXGvbavtjwfpgpQPSJC10SDIquV19vpWphHw8kkh%2B2u0a3nzd7li2IsIwVLpxlvoOwxbDi1Z4f3d7WnJMno%2BFxnqDZnFulmWHzliS45Hej%2BT%2F5GfL%2BcCW4y3Cyfz74%2FA3AVuezTovTpSPNl5%2BSVKbdeOMVr%2BHTXcQzzuVeTkiuuX7kSqxA21WbRuQKO3QGPfrJiDEdJgY%2BrSAYnm0%2FfeNLl8B&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Fworker-assignment-import,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Worker Assignment Import,markdown\0448-Worker_Assignment_Import.md,raw-html\0448-Worker_Assignment_Import.html
449,Worker Import,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/worker-import,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLRbtswDPwVQ%2B%2B2ZDdpGiEJkDYbFqDbjCbdw14KWaZbobKkiXKX%2Ff1kZS2yAukjT7zjHakFil47vh7Ck7mDXwNgyLabJXlo5VUjZl2XdyWwfNLM5%2FkVNLO8mk3nU9ZcXE4bRrIf4FFZsyRVEast4gBbg0GYECFWXeZskrP5vqw4Y3xaFZH7k2SbOEUZERLzKQSHnFJpBydyOATwRujCPgdRSNtT4dy7t4cIO4HorA%2BxKikcnm3FBiYm1ea6%2FyRFGWYU0dIxHMk%2BWy8hJVySTmiE0WkdBdQLvCG1t8FKq6%2BVaZV5XJLBG24FKuRG9IA8SL5bf73lMSlvjk3Iv%2Bz3dV5%2F3%2B1JtkYEP0a6sQaHHvwO%2FIuScH93exoyOS9SoBRv1KTnuCQ79NogT0f62JL755%2BsFmM3T7fwJ%2FyP6eLVAVmd9bqgJ8rHMY5%2Fi1LbTW21kn%2FGTfcinJ9UFmVCVJt3qZVDL5Ret60HxLhDre3vGw8ixMMEP8QF0NVx7P9%2FdPUX&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Fworker-import,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Worker Import,markdown\0449-Worker_Import.md,raw-html\0449-Worker_Import.html
522,GET Relationships,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLRbtswDPwVQ%2B%2B2bMFrUyEJkDYrFqDbjCbdw14K2mZWobKkiXKX%2Ff1kZS2yASn0pBOPd0dqTjBoJ1djeDL3%2BHNECtlmvWCPNUJbfRD7vO1Fm9eirPMZtnWOM5hd7SEeRJZ9Q0%2FKmgUTRcmyDdGIG0MBTIhQKS7ySCuvdpWQZSXLy6KuxHeWraOKMhAS8ykER5Lzzo4OcjwE9AZ0YZ8DFJ0dODj339tjhB0QOetDvFUcD89WlGMJtVhfDx87qMIlJ7J8CseyW%2Bs7TAkXbA%2BacHLaxAbqBd%2BQxttgO6uvlemV%2BbFgozfSAimSBgYkGTq5XX2%2BkzGpbI9FJD%2Ftdk3efN3uWLYiQj9FurGGxgH9Fv2L6vDh%2Fu40ZHJepEAp3tSTn%2BOy7DBoQzIt6X1L7q9%2FtpxP1TLtwp%2Fw36fDqwO2POt1zk86H2Wc%2FBJbbdaN1ar7PU16gHBeqSqqhKg%2B36dSiQMovep7j0RxhlrbXzceIcTFBD%2FGAfDlUfbfP7r8Aw%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships,markdown\0522-GET_Relationships.md,raw-html\0522-GET_Relationships.html
523,GET Relationship Extension Fields,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships/get-relationship-extension-fields,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb9MwFP0rkd8dO1HaUKut1K0gKg2I1sIDL5Pn3DJrjm18nVH%2BPY4LqCB1jzm55%2BteL1EOxovNGJ%2FsPXwfAWOx267IQ91yaJue00bJijbNkdM3%2FbGhDcz44lHN2wXMSfEFAmpnV6QuOSl2iCPsLEZpY4J4Pae8oXxxqGrBK8HbcsZnX0mxTS7aypiZTzF6FIwpN3pJ4RQhWGlK9xxlqdzApPf%2F%2FXtIsJeI3oWYvioGp2dX85HLpt7eDG9T4NgyRMemcqR454KC3HBFjtIgTEm7JKBf4C%2FSBRedcuZG217bbysyBiucRI3CygFQRCX2mw93IjUVj%2BchFO8Ph452n%2FYHUmwQIUyVbp3FcYCwh%2FCiFXy%2Bv7ssmZOXuVCuN2mya1xSnAZjUeQjvR7J%2F85P1stpWuRbhAv%2B63T5JwFZX826ZBfKZxsvPiap3bZzRquf06YHGa87VWWVEd3TYx4VMEhtNn0fADHt0Bj34zaAjOkwMYxpAWx9tv33ja5%2FAQ%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships%2Fget-relationship-extension-fields,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships > GET Relationship Extension Fields,markdown\0523-GET_Relationship_Extension_Fields.md,raw-html\0523-GET_Relationship_Extension_Fields.html
524,Risk Assess Engagement Object,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships/risk-assess-engagement-object,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJbb9MwFP4rkd8dXxa6YrWVuhVEpQ2itfDAy%2BQ4DrOW2MbH2cq%2Fn%2BNuqCB1j%2Flyvts5XoAcei%2FWY3ywd%2Fr3qCEW280S3TecdR3lEs8aynHFGoWbD7MOt13F5uzi8mKuWlT80AGMs0vES4qKLcCotxaitDFBlM8wrTD9uGdcUCbovOS8%2BomKTXIxVsbMfIjRgyBEudFLrA9RByv70j1GWSo3EOn9f%2F%2FuE%2BwlgHchpi9G9OHRcTpSWfHN1fBJSRYvCYAjUzlUfHZB6dxwiTrZg56S1knAPOm%2FSB1cdMr1V8a2xv5aojFY4SQYEFYOGkRUYre%2BvRGpqWiOQyC%2B7Pc1rr%2Ft9qhYA%2BgwVbp2FsZBh50OT0bp73c3pyVz8jIXyvUmTXKOi4rD0FsQ%2BUjvR%2FKv%2BdFqMU2LfItwwn%2BfLt8SoNXZrAtyony08eJrktpuatcb9Wfa9CDjeSdWsoyYFnd5VOhBmn7dtkEDpB32vXu%2BDlrGdJgYxrQAsjra%2FvtGVy8%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships%2Frisk-assess-engagement-object,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships > Risk Assess Engagement Object,markdown\0524-Risk_Assess_Engagement_Object.md,raw-html\0524-Risk_Assess_Engagement_Object.html
525,Risk Assess Parent Relationship Object,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships/risk-assess-parent-relationship-object,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJNj9MwEP0rke%2BO4yQtxWordbcgKi0QbQsHLqvBmbLWJnbwOEv59zguoILUPeZl3teMlwR9N6jNGB7tPX4fkUK2267Yw2xWLWQlNYeyRl7Pq5ZDhcjL42J%2BrFupq5lk2Wf0ZJxdsTIvWLYjGnFnKYANESrKOS9qXrw%2ByFIVUhWLfFZ%2BYdk2mhgLIREfQxhICaHdOADHU0BvocvdU4Bcu17AMPz37yHCAxANzof4JQWenlxZjAXU5famf6NBhleCyImpG8veOq8xFVyxI3SEU9AmCphn%2FIs03gWnXXdjbGvstxUbvVUOyJCy0COpoNV%2B8%2F5OxaLq63mI1LvDoeHNx%2F2BZRsi9FOlW2dp7NHv0T8bjZ%2Fu7y5LpuR5KpTqTZriGpdlp76zpNKNXo40%2FM7P1stpWqVT%2BAv%2By3T4k4Ctr2Zdigvls82gPkSp3bZxndE%2Fp033EK47yVwmxLT8mEYV9mC6Tdt6JIo77Dr349YjhHiY4Me4ALE%2B2%2F77RNe%2FAA%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships%2Frisk-assess-parent-relationship-object,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships > Risk Assess Parent Relationship Object,markdown\0525-Risk_Assess_Parent_Relationship_Object.md,raw-html\0525-Risk_Assess_Parent_Relationship_Object.html
526,Risk Assess Internal Manager Object,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships/risk-assess-internal-manager-object,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdT9swFP0rkd8dO2lDqNVWKnTTKsEW0bKHvSDj3A6LxPZ8Hdb9%2BznuQB1SeczJPV%2F3eo6y75xYDeHJ3MGvATBkm%2FWCPDxWE1WXxZ627YTTaT2d0JmsOOV1eVHNZm21L2qSfQeP2poFKXNOsg3iABuDQZoQIV5eUD6lfLYrSsELwS%2Fzilc%2FSLaOLtrIkJhPITgUjCk7OEnhEMAb2eX2Ochc2Z5J5979e4iwk4jO%2BhC%2FCgaHZ1vygctpub7qPylZhJohWjaWI9ln6xWkhguylx3CmLSJAvoF3pDG22CV7a60abX5uSCDN8JK1CiM7AFFUGK7ur0Rsal4PA6h%2BLLbNbT5tt2RbIUIfqx0bQ0OPfgt%2BBet4P7u5rRkSp6nQqneqMnOcUl26DuDIh3p40juX36ynI%2FTIt3Cn%2FA%2FpsvXBGR5NuucnSgfbZz4GqU268Z2Wv0ZN93LcN6pyIuE6Jbu06iAXupu1bYeEOMOu87%2BvvYgQzxM8ENcAFsebf9%2Fo8u%2F&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships%2Frisk-assess-internal-manager-object,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships > Risk Assess Internal Manager Object,markdown\0526-Risk_Assess_Internal_Manager_Object.md,raw-html\0526-Risk_Assess_Internal_Manager_Object.html
527,Risk Assess External Manager Object,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/risk-assess-integrations/risk-assess-rest-api/get-relationships/risk-assess-external-manager-object,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb9MwFP0rkd8d22npitVW6lYQlQZEa8cDL5Ob3DBrjm18nVH%2B%2FRwXpoLUPebknq97vUDVGy%2FXQ3y0d%2FBzAIzFdrMkD1U7g06oKyraSUunkxmn87mY0JYDPxxE13XVnBTfIKB2dkmqkpNiizjA1mJUNiaIVzPKp5S%2F34tKciH5vHzHZ99JsUku2qqYmY8xepSMNW7wisIxQrDKlO4pqrJxPVPe%2F%2FfvIcFeIXoXYvoSDI5PruIDV9Nqc91%2FaJSIVwzRsbEcKT660EBuuCSdMghj0joJ6Gd4Rergomucuda21fbHkgzBSqdQo7SqB5Sxkbv151uZmsrDaQjlp%2F2%2BpvXX3Z4Ua0QIY6UbZ3HoIewgPOsG7u9uz0vm5GUulOuNmuwSlxTH3liU%2BUhvR%2FJ%2F8pPVYpyW%2BRbhjP82Xf1NQFYXsy7YmfLJxssvSWq7qZ3Rze9x072Kl51EKTKiW9rlUQm90mbdtgEQ0w6Ncb9uAqiYDhPDkBbAVifbf9%2Fo6gU%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Frisk-assess-integrations%2Frisk-assess-rest-api%2Fget-relationships%2Frisk-assess-external-manager-object,Integration Technical Documentation > Risk Assess Integrations > Risk Assess REST API > GET Relationships > Risk Assess External Manager Object,markdown\0527-Risk_Assess_External_Manager_Object.md,raw-html\0527-Risk_Assess_External_Manager_Object.html
530,Open eSign Connector Specifications,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/clm-open-esign-framework/open-esign-connector-specifications,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb9MwEP5XIr8ntrO0EKut1K0gKg2I1sIDL9PNuTJrjh18zij%2F%2FZwUUEHqHvPlvl93XhB0tlfrIT66O%2FwxIMVsu1my%2B%2FlbrGYwO%2BRXdT3PqxLa%2FEG387yeiYOuWg21rFn2FQMZ75asLATLtkQDbh1FcDFBopznospFvZelElJJUcj66hvLNsnFOIgT8zHGnhTn2g895HiMGBzYwj9FKLTvOPT9f%2F%2FuE9wDUe9DTF%2BS4%2FHJl2IQUJWb6%2B6dBhnfcCLPx3Ise%2B%2BDxqnhkh3AEo5JmyRgnvEv0gQfvfb22rjWuO9LNgSnPJAh5aBDUlGr3frjrUpN1cNpiNSH%2Fb7Jm8%2B7PcvWRBjGSjfe0dBh2GF4Nhq%2F3N2el5ySF1Ohqd6oyS9xWXbsrCM1Hen1SP3v%2FGy1GKfVdItwxn%2BdDn8SsNXFrAt%2Bpnyy6dWnJLXdNN4a%2FWvcdAfxspMs5ISYNj9Mowo7MHbdtgGJ0g6t9T9vAkJMh4lhSAvgq5Ptv2909QI%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fclm-open-esign-framework%2Fopen-esign-connector-specifications,Integration Technical Documentation > CLM Open eSign Framework > Open eSign Connector Specifications,markdown\0530-Open_eSign_Connector_Specifications.md,raw-html\0530-Open_eSign_Connector_Specifications.html
